Date,24,9,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle_order,Fiat(500X),Hyundai(Ioniqhybrid),Volvo(XC40),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Number_of_vehicles,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ACC,2
Distance_setting,min
Time,Speed1,Lat1,Lon1,Alt1,E1,N1,U1,VE1,VN1,VU1,Speed2,Lat2,Lon2,Alt2,E2,N2,U2,VE2,VN2,VU2,Speed3,Lat3,Lon3,Alt3,E3,N3,U3,VE3,VN3,VU3,IVS1,IVS2,Driver1,Driver2,Driver3
62067.9,28.767888294110524,0.7977609989504045,0.14942918610699404,349.84199998754264,-4092.3058036200123,-2061.397657969361,32.25862942779501,27.29799999360633,-9.032000014010412,-0.91299999912703,29.216330809786612,0.7977623463445895,0.14942197266119786,347.7419999862564,-4124.483899246028,-2052.794850312594,30.14071727354763,27.98099999568252,-8.285000013536706,-1.4200000014781438,29.08010140009518,0.7977638949073471,0.14941456495457886,351.2522481058191,-4157.53143561783,-2042.9119575953,33.63272611440816,28.13568663160045,-7.300110938538709,-0.8624473857724027,29.11422927890865,29.984640409604264,Human,ACC,ACC
62068.0,28.754338507989463,0.7977608562841483,0.14942979678308774,349.76304234383355,-4089.581619629557,-2062.307994536249,32.18112123658497,27.25705710207335,-9.112320103240842,-0.9112867289888652,29.217770807823964,0.7977622172140051,0.14942259723261386,347.6608779046203,-4121.697667390731,-2053.619038877831,30.061127399936428,27.95648514199112,-8.369852518014248,-1.434795564131074,29.082193504456026,0.7977637810052368,0.1494151938023837,351.1729999871131,-4154.726066771665,-2043.6391919272198,33.55506944750368,28.120999997760602,-7.36700001100532,-0.8429999966905519,29.076684907768094,29.99422464385137,Human,ACC,ACC
62068.10000000001,28.73596156695416,0.7977607118530697,0.14943040664040744,349.6820419778575,-4086.8610941987567,-2063.229566142165,32.10156305184075,27.21367635266889,-9.183344028818748,-0.9151497134432202,29.223332168865518,0.7977620856390266,0.14942322112481418,347.5835377271759,-4118.914478150506,-2054.458792561958,29.98531112795587,27.93509372023409,-8.45643595441749,-1.456836587412347,29.08662494486327,0.7977636660968628,0.14941582254202815,351.0932964088205,-4151.921183906442,-2044.3728329246399,33.47695363461602,28.10799534435565,-7.4361051869921715,-0.8226105110023271,29.037700106276326,30.00431926466318,Human,ACC,ACC
62068.20000000001,28.714819915106037,0.7977605661083305,0.1494310157872616,349.60227061691813,-4084.143744269663,-2064.159500934719,32.023227840016844,27.16870742347237,-9.249445946199444,-0.9219378412141296,29.230706145821237,0.7977619522081385,0.14942384474041392,347.50467867901915,-4116.132529221642,-2055.310363066036,29.90797004745888,27.915155436435327,-8.543301420432218,-1.4799593179028503,29.092932227577506,0.7977635501047623,0.14941645113497393,351.0134840629073,-4149.116959514395,-2045.113373909372,33.39872509577817,28.09596309199441,-7.5076891337278875,-0.8063295870856702,28.99620342997149,30.01564669766537,Human,ACC,ACC
62068.29999999999,28.693019966542447,0.7977604195010922,0.1494316243319588,349.5269999883186,-4081.429086784326,-2065.0949270615192,31.94938856756773,27.122999992563173,-9.31500001083824,-0.9290000010256289,29.237555815339583,0.7977618175098248,0.14942446848202814,347.4189999852453,-4113.350018300428,-2056.170002091127,29.823805748298394,27.89499999661872,-8.629000013744214,-1.4980000021834723,29.100372739585662,0.7977634329237859,0.14941707951736286,350.93402350618516,-4146.313679250625,-2045.861484488088,33.320843985433264,28.083933166296053,-7.581820492681786,-0.8002434070874396,28.95113772158445,30.02892811405589,Human,ACC,ACC
62068.4,28.672561952327534,0.7977602724217262,0.14943223231537428,349.45857432913306,-4078.716939223736,-2066.0333593176965,31.88239039489128,27.077594694056746,-9.383345677185188,-0.9340762264935508,29.24195581457875,0.7977616820023269,0.1494250925928438,347.3230747267782,-4110.565856178815,-2057.0347909314364,29.729392950952352,27.873210219362235,-8.712455525915871,-1.506403212275633,29.10821004125728,0.7977633144487841,0.14941770762533665,350.8553752954664,-4143.5116287702285,-2046.6178342674607,33.24377045802438,28.070935492879748,-7.6585679053231965,-0.8104381531544937,28.90173604278525,30.04439227607446,Human,ACC,ACC
62068.5,28.65488215283005,0.7977601250174426,0.14943283950865016,349.39562791732453,-4076.0083212240493,-2066.9738590877,31.82086725996675,27.03429598584047,-9.453683597685712,-0.9364711300386642,29.243719332491523,0.7977615456229131,0.14942571667833504,347.2209714042042,-4107.78180603,-2057.905129252138,29.62879889474846,27.849381372967105,-8.79408252328971,-1.5070468188285908,29.115741946028514,0.7977631945746071,0.14941833539503727,350.7779999875626,-4140.711093728305,-2047.3830928541645,33.16796466799461,28.055999997364626,-7.738000013121432,-0.8430000074336905,28.84833946839072,30.060513133367227,Human,ACC,ACC
62068.60000000001,28.641250966181488,0.7977599773746622,0.14943344561549524,349.33586754153043,-4073.304552960067,-2067.9158744031197,31.76252529562083,26.99509928165171,-9.5241797247882,-0.935880468592406,29.24310967599575,0.7977614081786087,0.14942634018454806,347.11863237211253,-4105.000344122143,-2058.7822463107423,29.527963947814282,27.82336183804201,-8.874668265721702,-1.5034170163649898,29.12248293648907,0.7977630732766356,0.14941896276063618,350.70196065579415,-4137.912367975351,-2048.1574168632387,33.093489446593466,28.038492881901025,-7.819967516654552,-0.9000207420667538,28.791547433987194,30.07550975368387,Human,ACC,ACC
62068.70000000001,28.63291317611389,0.7977598295798047,0.1494340503396184,349.2769999903884,-4070.606954606593,-2068.858853295549,31.705070634680194,26.961999995227824,-9.593000010941012,-0.9319999990862132,29.240401005547003,0.7977612694764391,0.14942696255752888,347.021999985092,-4102.223946723407,-2059.6673713647606,29.43282847827738,27.794999995195646,-8.955000013067819,-1.4989999994074763,29.12854580491341,0.797762950852371,0.1494195896484235,350.62573044028915,-4135.1157781434285,-2048.9389109441963,33.01881833307036,28.01912545410872,-7.90344935336021,-0.9676144969591424,28.731940086786953,30.08828944814709,Human,ACC,ACC
62068.79999999999,28.630246410295943,0.7977596816266216,0.14943465353177413,349.2170196492598,-4067.916190814447,-2069.802834480928,31.64649723079457,26.936048457051054,-9.658406630690463,-0.9249239914154348,29.235981131788648,0.7977611293588901,0.1494275833924126,346.9353387222402,-4099.454423665704,-2060.5615077352086,29.34765547954341,27.764361456964412,-9.035684833936047,-1.4964040921853212,29.13405200552838,0.7977628276798442,0.14942021598271912,350.54738499807104,-4132.321659059994,-2049.725166755415,32.94202754386825,27.998945297810955,-7.987206519997151,-1.0279010059033171,28.670300561570638,30.098534559601827,Human,ACC,ACC
